,id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition,Localité,Commune principale,Province,Region
9005,9035949,4260,1,2,110000.0,0,3.0,136.0,3,False,False,False,0.0,True,400.0,463.0,3.0,False,4,Fumal,BRAIVES,Liège,b'Wallonie'
9006,9035949,4260,1,2,110000.0,0,3.0,136.0,3,False,False,False,0.0,True,400.0,463.0,3.0,False,4,Ciplet,BRAIVES,Liège,b'Wallonie'
9007,9036164,1780,1,15,885000.0,0,4.0,285.0,2,False,False,True,50.0,True,2500.0,2500.0,4.0,True,2,WEMMEL,WEMMEL,Brabant Flamand,b'Flandre'
9008,9038295,3460,1,2,315000.0,0,3.0,190.0,0,False,False,True,0.0,False,0.0,1100.0,,False,2,Assent,BEKKEVOORT,Brabant Flamand,b'Flandre'
9009,9038295,3460,1,2,315000.0,0,3.0,190.0,0,False,False,True,0.0,False,0.0,1100.0,,False,2,BEKKEVOORT,BEKKEVOORT,Brabant Flamand,b'Flandre'
9010,9038297,3118,1,2,442000.0,0,3.0,230.0,0,False,False,True,0.0,True,0.0,3180.0,,False,2,Werchter,ROTSELAAR,Brabant Flamand,b'Flandre'
9011,9037622,8020,1,4,675000.0,0,4.0,248.0,2,False,False,True,0.0,True,0.0,1359.0,,True,0,Hertsberge,OOSTKAMP,Flandre-Occidentale,b'Flandre'
9012,9037622,8020,1,4,675000.0,0,4.0,248.0,2,False,False,True,0.0,True,0.0,1359.0,,True,0,Waardamme,OOSTKAMP,Flandre-Occidentale,b'Flandre'
9013,9037622,8020,1,4,675000.0,0,4.0,248.0,2,False,False,True,0.0,True,0.0,1359.0,,True,0,Ruddervoorde,OOSTKAMP,Flandre-Occidentale,b'Flandre'
9014,9037622,8020,1,4,675000.0,0,4.0,248.0,2,False,False,True,0.0,True,0.0,1359.0,,True,0,OOSTKAMP,OOSTKAMP,Flandre-Occidentale,b'Flandre'
9015,9037510,1410,0,0,330000.0,0,2.0,85.0,2,False,True,True,16.0,False,0.0,85.0,4.0,False,2,WATERLOO,WATERLOO,Brabant Wallon,b'Wallonie'
9016,9037778,2200,0,8,420000.0,0,3.0,202.0,0,False,True,True,0.0,False,0.0,202.0,2.0,False,0,Morkhoven,HERENTALS,Anvers,b'Flandre'
9017,9037778,2200,0,8,420000.0,0,3.0,202.0,0,False,True,True,0.0,False,0.0,202.0,2.0,False,0,HERENTALS,HERENTALS,Anvers,b'Flandre'
9018,9037778,2200,0,8,420000.0,0,3.0,202.0,0,False,True,True,0.0,False,0.0,202.0,2.0,False,0,Noorderwijk,HERENTALS,Anvers,b'Flandre'
9019,8885773,9060,1,4,329000.0,0,5.0,195.0,4,False,True,False,0.0,True,0.0,999.0,4.0,False,2,ZELZATE,ZELZATE,Flandre-Orientale,b'Flandre'
9020,8885772,9060,1,2,329000.0,0,5.0,195.0,4,False,True,False,0.0,True,0.0,999.0,4.0,False,2,ZELZATE,ZELZATE,Flandre-Orientale,b'Flandre'
9021,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Melden,OUDENAARDE,Flandre-Orientale,b'Flandre'
9022,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Edelare,OUDENAARDE,Flandre-Orientale,b'Flandre'
9023,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Mullem,OUDENAARDE,Flandre-Orientale,b'Flandre'
9024,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Bevere,OUDENAARDE,Flandre-Orientale,b'Flandre'
9025,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Eine,OUDENAARDE,Flandre-Orientale,b'Flandre'
9026,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Ename,OUDENAARDE,Flandre-Orientale,b'Flandre'
9027,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,OUDENAARDE,OUDENAARDE,Flandre-Orientale,b'Flandre'
9028,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Mater,OUDENAARDE,Flandre-Orientale,b'Flandre'
9029,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Volkegem,OUDENAARDE,Flandre-Orientale,b'Flandre'
9030,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Leupegem,OUDENAARDE,Flandre-Orientale,b'Flandre'
9031,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Nederename,OUDENAARDE,Flandre-Orientale,b'Flandre'
9032,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Heurne,OUDENAARDE,Flandre-Orientale,b'Flandre'
9033,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Ooike,OUDENAARDE,Flandre-Orientale,b'Flandre'
9034,9041592,9700,1,2,345000.0,0,3.0,141.0,7,False,False,True,0.0,True,0.0,282.0,3.0,False,0,Welden,OUDENAARDE,Flandre-Orientale,b'Flandre'
9035,9040951,3012,1,2,429000.0,0,3.0,223.0,7,False,False,True,10.0,True,490.0,630.0,3.0,False,1,Wilsele,LEUVEN,Brabant Flamand,b'Flandre'
9036,8911066,7380,1,2,39000.0,0,4.0,141.0,7,False,False,False,0.0,False,0.0,150.0,2.0,False,4,Baisieux,QUIÉVRAIN,Hainaut,b'Wallonie'
9037,8911066,7380,1,2,39000.0,0,4.0,141.0,7,False,False,False,0.0,False,0.0,150.0,2.0,False,4,QUIÉVRAIN,QUIÉVRAIN,Hainaut,b'Wallonie'
9038,8086849,4000,1,2,64000.0,0,2.0,100.0,3,False,False,False,0.0,False,0.0,70.0,2.0,False,3,Glain,LIÈGE,Liège,b'Wallonie'
9039,8086849,4000,1,2,64000.0,0,2.0,100.0,3,False,False,False,0.0,False,0.0,70.0,2.0,False,3,LIÈGE,LIÈGE,Liège,b'Wallonie'
9040,8086849,4000,1,2,64000.0,0,2.0,100.0,3,False,False,False,0.0,False,0.0,70.0,2.0,False,3,Rocourt,LIÈGE,Liège,b'Wallonie'
9041,8730522,4100,1,2,85000.0,0,3.0,100.0,7,False,False,True,0.0,True,150.0,211.0,3.0,False,4,SERAING,SERAING,Liège,b'Wallonie'
9042,8730522,4100,1,2,85000.0,0,3.0,100.0,7,False,False,True,0.0,True,150.0,211.0,3.0,False,4,Boncelles,SERAING,Liège,b'Wallonie'
9043,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Mornimont,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9044,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Ham-Sur-Sambre,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9045,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,JEMEPPE-SUR-SAMBRE,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9046,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Moustier-Sur-Sambre,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9047,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Saint-Martin,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9048,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Spy,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9049,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Onoz,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9050,9006997,5190,1,2,110000.0,0,3.0,102.0,4,False,False,True,0.0,True,200.0,390.0,3.0,False,2,Balâtre,JEMEPPE-SUR-SAMBRE,Namur,b'Wallonie'
9051,9004948,8434,1,2,115000.0,0,2.0,52.0,2,True,False,False,0.0,False,0.0,52.0,4.0,False,2,Lombardsijde,MIDDELKERKE,Flandre-Occidentale,b'Flandre'
9052,9004948,8434,1,2,115000.0,0,2.0,52.0,2,True,False,False,0.0,False,0.0,52.0,4.0,False,2,Westende,MIDDELKERKE,Flandre-Occidentale,b'Flandre'
9053,8845445,6010,1,16,125000.0,0,4.0,264.0,0,False,True,True,0.0,True,20.0,20.0,2.0,False,2,Couillet,CHARLEROI,Hainaut,b'Wallonie'
9054,8855164,6000,1,2,139900.0,0,4.0,155.0,7,False,False,True,35.0,True,35.0,110.0,2.0,False,3,CHARLEROI,CHARLEROI,Hainaut,b'Wallonie'
9055,8853385,6032,1,2,144000.0,0,4.0,130.0,0,False,False,True,44.0,True,44.0,230.0,4.0,False,3,Mont-Sur-Marchienne,CHARLEROI,Hainaut,b'Wallonie'
9056,8962021,4800,1,14,145000.0,0,6.0,240.0,3,False,False,False,0.0,False,0.0,100.0,3.0,False,5,Ensival,VERVIERS,Liège,b'Wallonie'
9057,8962021,4800,1,14,145000.0,0,6.0,240.0,3,False,False,False,0.0,False,0.0,100.0,3.0,False,5,VERVIERS,VERVIERS,Liège,b'Wallonie'
9058,8962021,4800,1,14,145000.0,0,6.0,240.0,3,False,False,False,0.0,False,0.0,100.0,3.0,False,5,Lambermont,VERVIERS,Liège,b'Wallonie'
9059,8962021,4800,1,14,145000.0,0,6.0,240.0,3,False,False,False,0.0,False,0.0,100.0,3.0,False,5,Polleur,VERVIERS,Liège,b'Wallonie'
9060,8962021,4800,1,14,145000.0,0,6.0,240.0,3,False,False,False,0.0,False,0.0,100.0,3.0,False,5,Petit-Rechain,VERVIERS,Liège,b'Wallonie'
9061,8994834,9600,1,2,155000.0,0,3.0,180.0,4,False,False,False,0.0,False,0.0,110.0,2.0,False,4,RENAIX,RENAIX,Flandre-Orientale,b'Flandre'
9062,8958831,4601,1,2,162000.0,0,3.0,98.0,4,False,False,True,25.0,True,114.0,188.0,,False,2,Argenteau,VISÉ,Liège,b'Wallonie'
9063,8797504,6150,1,2,175000.0,0,4.0,130.0,7,False,False,True,0.0,True,800.0,890.0,2.0,False,2,ANDERLUES,ANDERLUES,Hainaut,b'Wallonie'
9064,8765587,9600,1,2,189000.0,0,3.0,120.0,0,False,False,True,0.0,True,0.0,0.0,,False,2,RENAIX,RENAIX,Flandre-Orientale,b'Flandre'
9065,8956843,4500,1,14,195000.0,0,3.0,264.0,3,True,False,False,0.0,False,0.0,88.0,3.0,False,4,Tihange,HUY,Liège,b'Wallonie'
9066,8956843,4500,1,14,195000.0,0,3.0,264.0,3,True,False,False,0.0,False,0.0,88.0,3.0,False,4,Ben-Ahin,HUY,Liège,b'Wallonie'
9067,8956843,4500,1,14,195000.0,0,3.0,264.0,3,True,False,False,0.0,False,0.0,88.0,3.0,False,4,HUY,HUY,Liège,b'Wallonie'
9068,8954743,4500,1,16,195000.0,0,3.0,264.0,3,True,False,False,0.0,False,0.0,88.0,3.0,False,4,Tihange,HUY,Liège,b'Wallonie'
9069,8954743,4500,1,16,195000.0,0,3.0,264.0,3,True,False,False,0.0,False,0.0,88.0,3.0,False,4,Ben-Ahin,HUY,Liège,b'Wallonie'
9070,8954743,4500,1,16,195000.0,0,3.0,264.0,3,True,False,False,0.0,False,0.0,88.0,3.0,False,4,HUY,HUY,Liège,b'Wallonie'
9071,9013098,7390,1,2,195000.0,0,4.0,180.0,0,False,False,True,15.0,True,33.0,140.0,2.0,False,0,Wasmuel,QUAREGNON,Hainaut,b'Wallonie'
9072,9013098,7390,1,2,195000.0,0,4.0,180.0,0,False,False,True,15.0,True,33.0,140.0,2.0,False,0,QUAREGNON,QUAREGNON,Hainaut,b'Wallonie'
9073,9014818,6032,1,2,200000.0,0,5.0,160.0,7,False,False,True,0.0,True,230.0,330.0,2.0,False,4,Mont-Sur-Marchienne,CHARLEROI,Hainaut,b'Wallonie'
9074,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Franc-Waret,FERNELMONT,Namur,b'Wallonie'
9075,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Forville,FERNELMONT,Namur,b'Wallonie'
9076,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Hemptinne,FERNELMONT,Namur,b'Wallonie'
9077,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Marchovelette,FERNELMONT,Namur,b'Wallonie'
9078,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Noville-Les-Bois,FERNELMONT,Namur,b'Wallonie'
9079,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Cortil-Wodon,FERNELMONT,Namur,b'Wallonie'
9080,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Tillier,FERNELMONT,Namur,b'Wallonie'
9081,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,FERNELMONT,FERNELMONT,Namur,b'Wallonie'
9082,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Pontillas,FERNELMONT,Namur,b'Wallonie'
9083,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Bierwart,FERNELMONT,Namur,b'Wallonie'
9084,8940338,5380,1,16,199000.0,0,4.0,90.0,0,False,False,True,0.0,False,0.0,1250.0,4.0,False,2,Hingeon,FERNELMONT,Namur,b'Wallonie'
9085,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Mespelare,DENDERMONDE,Flandre-Orientale,b'Flandre'
9086,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Baasrode,DENDERMONDE,Flandre-Orientale,b'Flandre'
9087,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Oudegem,DENDERMONDE,Flandre-Orientale,b'Flandre'
9088,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Sint-Gillis-Dendermonde,DENDERMONDE,Flandre-Orientale,b'Flandre'
9089,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,DENDERMONDE,DENDERMONDE,Flandre-Orientale,b'Flandre'
9090,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Schoonaarde,DENDERMONDE,Flandre-Orientale,b'Flandre'
9091,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Appels,DENDERMONDE,Flandre-Orientale,b'Flandre'
9092,8983742,9200,1,2,215000.0,0,3.0,160.0,4,False,False,False,0.0,True,120.0,325.0,3.0,False,4,Grembergen,DENDERMONDE,Flandre-Orientale,b'Flandre'
9093,8747691,4520,1,2,216000.0,0,3.0,138.0,3,False,False,True,15.0,True,200.0,425.0,3.0,False,0,Moha,WANZE,Liège,b'Wallonie'
9094,8747691,4520,1,2,216000.0,0,3.0,138.0,3,False,False,True,15.0,True,200.0,425.0,3.0,False,0,Bas-Oha,WANZE,Liège,b'Wallonie'
9095,8747691,4520,1,2,216000.0,0,3.0,138.0,3,False,False,True,15.0,True,200.0,425.0,3.0,False,0,Antheit,WANZE,Liège,b'Wallonie'
9096,8747691,4520,1,2,216000.0,0,3.0,138.0,3,False,False,True,15.0,True,200.0,425.0,3.0,False,0,WANZE,WANZE,Liège,b'Wallonie'
9097,8747691,4520,1,2,216000.0,0,3.0,138.0,3,False,False,True,15.0,True,200.0,425.0,3.0,False,0,Vinalmont,WANZE,Liège,b'Wallonie'
9098,8747691,4520,1,2,216000.0,0,3.0,138.0,3,False,False,True,15.0,True,200.0,425.0,3.0,False,0,Huccorgne,WANZE,Liège,b'Wallonie'
9099,8747690,4520,1,2,217000.0,0,3.0,138.0,3,False,False,True,30.0,True,300.0,500.0,3.0,False,0,Moha,WANZE,Liège,b'Wallonie'
9100,8747690,4520,1,2,217000.0,0,3.0,138.0,3,False,False,True,30.0,True,300.0,500.0,3.0,False,0,Bas-Oha,WANZE,Liège,b'Wallonie'
9101,8747690,4520,1,2,217000.0,0,3.0,138.0,3,False,False,True,30.0,True,300.0,500.0,3.0,False,0,Antheit,WANZE,Liège,b'Wallonie'
9102,8747690,4520,1,2,217000.0,0,3.0,138.0,3,False,False,True,30.0,True,300.0,500.0,3.0,False,0,WANZE,WANZE,Liège,b'Wallonie'
9103,8747690,4520,1,2,217000.0,0,3.0,138.0,3,False,False,True,30.0,True,300.0,500.0,3.0,False,0,Vinalmont,WANZE,Liège,b'Wallonie'
9104,8747690,4520,1,2,217000.0,0,3.0,138.0,3,False,False,True,30.0,True,300.0,500.0,3.0,False,0,Huccorgne,WANZE,Liège,b'Wallonie'
9105,8683368,2660,1,2,225000.0,0,2.0,153.0,4,False,True,False,0.0,True,35.0,134.0,,False,2,Hoboken,ANTWERPEN,Anvers,b'Flandre'
9106,9010752,8500,1,2,249500.0,0,3.0,160.0,4,False,False,False,0.0,False,0.0,362.0,3.0,False,3,KORTRIJK,KORTRIJK,Flandre-Occidentale,b'Flandre'
9107,8723713,8310,1,2,265000.0,0,3.0,110.0,4,False,False,False,0.0,False,0.0,243.0,3.0,False,4,Sint-Kruis,BRUGGE,Flandre-Occidentale,b'Flandre'
9108,8723713,8310,1,2,265000.0,0,3.0,110.0,4,False,False,False,0.0,False,0.0,243.0,3.0,False,4,Assebroek,BRUGGE,Flandre-Occidentale,b'Flandre'
9109,8927577,4032,1,2,279000.0,0,4.0,170.0,0,False,False,True,0.0,True,330.0,450.0,3.0,False,0,Chênée,LIÈGE,Liège,b'Wallonie'
9110,8828290,4287,1,2,279000.0,0,4.0,273.0,7,False,False,False,0.0,False,0.0,14.0,4.0,False,3,LINCENT,LINCENT,Liège,b'Wallonie'
9111,8828290,4287,1,2,279000.0,0,4.0,273.0,7,False,False,False,0.0,False,0.0,14.0,4.0,False,3,Pellaines,LINCENT,Liège,b'Wallonie'
9112,8828290,4287,1,2,279000.0,0,4.0,273.0,7,False,False,False,0.0,False,0.0,14.0,4.0,False,3,Racour,LINCENT,Liège,b'Wallonie'
9113,8989930,8550,1,2,299000.0,0,4.0,171.0,7,False,False,False,0.0,True,0.0,533.0,2.0,False,2,ZWEVEGEM,ZWEVEGEM,Flandre-Occidentale,b'Flandre'
9114,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Gleixhe,FLÉMALLE,Liège,b'Wallonie'
9115,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Chokier,FLÉMALLE,Liège,b'Wallonie'
9116,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Mons-Lez-Liège,FLÉMALLE,Liège,b'Wallonie'
9117,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,FLÉMALLE,FLÉMALLE,Liège,b'Wallonie'
9118,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Ivoz-Ramet,FLÉMALLE,Liège,b'Wallonie'
9119,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Awirs,FLÉMALLE,Liège,b'Wallonie'
9120,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Flémalle-Grande,FLÉMALLE,Liège,b'Wallonie'
9121,8661959,4400,1,2,299483.0,0,4.0,140.0,2,False,False,False,0.0,False,0.0,875.0,3.0,False,0,Flémalle-Haute,FLÉMALLE,Liège,b'Wallonie'
9122,8887899,1500,1,2,309000.0,0,2.0,133.0,0,False,False,True,18.0,False,0.0,0.0,,False,2,HALLE,HALLE,Brabant Flamand,b'Flandre'
9123,9012639,4000,1,2,315000.0,0,8.0,265.0,0,False,False,True,0.0,True,15.0,90.0,2.0,False,3,Glain,LIÈGE,Liège,b'Wallonie'
9124,9012639,4000,1,2,315000.0,0,8.0,265.0,0,False,False,True,0.0,True,15.0,90.0,2.0,False,3,LIÈGE,LIÈGE,Liège,b'Wallonie'
9125,9012639,4000,1,2,315000.0,0,8.0,265.0,0,False,False,True,0.0,True,15.0,90.0,2.0,False,3,Rocourt,LIÈGE,Liège,b'Wallonie'
9126,9012636,4000,1,2,315000.0,0,8.0,255.0,0,False,False,True,19.0,False,0.0,92.0,2.0,False,3,Glain,LIÈGE,Liège,b'Wallonie'
9127,9012636,4000,1,2,315000.0,0,8.0,255.0,0,False,False,True,19.0,False,0.0,92.0,2.0,False,3,LIÈGE,LIÈGE,Liège,b'Wallonie'
9128,9012636,4000,1,2,315000.0,0,8.0,255.0,0,False,False,True,19.0,False,0.0,92.0,2.0,False,3,Rocourt,LIÈGE,Liège,b'Wallonie'
9129,8909526,8550,1,4,325000.0,0,4.0,190.0,7,False,False,False,0.0,False,0.0,625.0,4.0,False,4,ZWEVEGEM,ZWEVEGEM,Flandre-Occidentale,b'Flandre'
9130,8948556,8580,1,14,345000.0,0,4.0,488.0,0,False,False,True,0.0,False,0.0,283.0,2.0,False,0,AVELGEM,AVELGEM,Flandre-Occidentale,b'Flandre'
9131,8984493,2440,1,2,369000.0,0,3.0,245.0,0,False,False,True,28.0,True,150.0,250.0,2.0,False,0,GEEL,GEEL,Anvers,b'Flandre'
9132,9008272,1300,1,14,410000.0,0,2.0,194.0,4,False,False,True,63.0,False,0.0,144.0,3.0,False,2,WAVRE,WAVRE,Brabant Wallon,b'Wallonie'
9133,9008272,1300,1,14,410000.0,0,2.0,194.0,4,False,False,True,63.0,False,0.0,144.0,3.0,False,2,Limal,WAVRE,Brabant Wallon,b'Wallonie'
9134,8500951,8400,1,2,429900.0,0,3.0,222.0,0,False,True,True,19.0,False,0.0,0.0,,False,0,Zandvoorde,OOSTENDE,Flandre-Occidentale,b'Flandre'
9135,8500951,8400,1,2,429900.0,0,3.0,222.0,0,False,True,True,19.0,False,0.0,0.0,,False,0,OOSTENDE,OOSTENDE,Flandre-Occidentale,b'Flandre'
9136,8500951,8400,1,2,429900.0,0,3.0,222.0,0,False,True,True,19.0,False,0.0,0.0,,False,0,Stene,OOSTENDE,Flandre-Occidentale,b'Flandre'
9137,7970998,8300,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,KNOKKE-HEIST,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
9138,7970998,8300,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Knokke,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
9139,7970998,8300,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Westkapelle,KNOKKE-HEIST,Flandre-Occidentale,b'Flandre'
9140,7959301,8340,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Lapscheure,DAMME,Flandre-Occidentale,b'Flandre'
9141,7959301,8340,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Hoeke,DAMME,Flandre-Occidentale,b'Flandre'
9142,7959301,8340,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,DAMME,DAMME,Flandre-Occidentale,b'Flandre'
9143,7959301,8340,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Oostkerke,DAMME,Flandre-Occidentale,b'Flandre'
9144,7959301,8340,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Sijsele,DAMME,Flandre-Occidentale,b'Flandre'
9145,7959301,8340,1,2,448000.0,0,4.0,362.0,2,False,True,True,0.0,True,0.0,1275.0,,False,0,Moerkerke,DAMME,Flandre-Occidentale,b'Flandre'
9146,8968336,7740,1,2,449000.0,0,4.0,332.0,7,False,False,True,0.0,False,0.0,2630.0,2.0,False,2,Warcoing,PECQ,Hainaut,b'Wallonie'
9147,8968336,7740,1,2,449000.0,0,4.0,332.0,7,False,False,True,0.0,False,0.0,2630.0,2.0,False,2,PECQ,PECQ,Hainaut,b'Wallonie'
9148,9003554,1540,1,14,459000.0,0,3.0,421.0,0,False,False,True,0.0,False,0.0,270.0,3.0,False,2,HERNE,HERNE,Brabant Flamand,b'Flandre'
9149,9003554,1540,1,14,459000.0,0,3.0,421.0,0,False,False,True,0.0,False,0.0,270.0,3.0,False,2,Herfelingen,HERNE,Brabant Flamand,b'Flandre'
9150,9003551,1540,1,2,459000.0,0,3.0,421.0,0,False,False,True,0.0,False,0.0,270.0,3.0,False,2,HERNE,HERNE,Brabant Flamand,b'Flandre'
9151,9003551,1540,1,2,459000.0,0,3.0,421.0,0,False,False,True,0.0,False,0.0,270.0,3.0,False,2,Herfelingen,HERNE,Brabant Flamand,b'Flandre'
9152,8925752,1540,1,2,459000.0,0,3.0,421.0,0,False,False,True,0.0,False,0.0,270.0,3.0,False,2,HERNE,HERNE,Brabant Flamand,b'Flandre'
9153,8925752,1540,1,2,459000.0,0,3.0,421.0,0,False,False,True,0.0,False,0.0,270.0,3.0,False,2,Herfelingen,HERNE,Brabant Flamand,b'Flandre'
9154,8646947,4550,1,4,474000.0,0,4.0,290.0,7,False,True,True,60.0,False,0.0,2307.0,4.0,False,2,Yernée-Fraineux,NANDRIN,Liège,b'Wallonie'
9155,8646947,4550,1,4,474000.0,0,4.0,290.0,7,False,True,True,60.0,False,0.0,2307.0,4.0,False,2,Saint-Séverin,NANDRIN,Liège,b'Wallonie'
9156,8646947,4550,1,4,474000.0,0,4.0,290.0,7,False,True,True,60.0,False,0.0,2307.0,4.0,False,2,Villers-Le-Temple,NANDRIN,Liège,b'Wallonie'
9157,8646947,4550,1,4,474000.0,0,4.0,290.0,7,False,True,True,60.0,False,0.0,2307.0,4.0,False,2,NANDRIN,NANDRIN,Liège,b'Wallonie'
9158,8944001,5522,1,16,525000.0,0,12.0,700.0,0,True,True,True,50.0,True,10000.0,10000.0,,False,2,Falaën,ONHAYE,Namur,b'Wallonie'
9159,9006546,9810,1,2,595000.0,0,2.0,215.0,7,False,True,True,0.0,True,0.0,4300.0,4.0,False,4,Eke,NAZARETH,Flandre-Orientale,b'Flandre'
9160,9006546,9810,1,2,595000.0,0,2.0,215.0,7,False,True,True,0.0,True,0.0,4300.0,4.0,False,4,NAZARETH,NAZARETH,Flandre-Orientale,b'Flandre'
